gene_name_biomart,feature_id,effect_size,conf.low,conf.high,AveExpr,t,p_value,adj.P.Val,B,term,R2,R2adj,padj
GMPR,seq.19254.125,4.450953618199431,-0.5373132250213413,9.439220461420204,12.341641155480417,4.227644962859248,5.1202961651139926e-5,0.36942936831297457,0.34099475210873464,Collagen cluster 1,0.15154839845694734,0.143230245500643,0.36942936831297457
APCS,seq.2474.54,0.46301049724389015,-0.10081849512704583,1.026839489614826,15.859530590654296,3.8904480794957914,1.774247017999939e-4,0.4809902462391599,-0.42809228021467227,Collagen cluster 1,0.24879234058554012,0.24142755961088858,0.4809902462391599
C8G,seq.14708.59,0.42301999491369835,-0.10665904098105672,0.9526990308084534,15.944584127197428,3.7835920256701043,2.595298524842704e-4,0.4809902462391599,-0.6634354705406205,Collagen cluster 1,0.15779218185000943,0.14953524245638206,0.4809902462391599
SVEP1,seq.11178.21,-1.0278906089382591,-2.330515971807185,0.27473475393066704,10.854872168429642,-3.7387160769798675,3.040844584064179e-4,0.4809902462391599,-0.7614902147678668,Collagen cluster 1,0.1396960251736905,0.13126167247931497,0.4809902462391599
FCN2,seq.3313.21,0.644606696188198,-0.17952294641265465,1.4687363387890506,15.924814888443914,3.705905959345495,3.4096407164297885e-4,0.4809902462391599,-0.8322774540933482,Collagen cluster 1,0.11999527843758628,0.11136778116736645,0.4809902462391599
SVEP1,seq.11109.56,-0.9723294935932136,-2.2311064180240012,0.28644743083757396,11.346255518963158,-3.6598206526482304,3.9999188876437415e-4,0.4809902462391599,-0.9309841766203588,Collagen cluster 1,0.13385102774650293,0.12535937115578233,0.4809902462391599
FCN2,seq.13717.15,0.7798840016878769,-0.272123982301275,1.8318919856770286,14.305790323763683,3.512417180424872,6.606487147304611e-4,0.5724377975680939,-1.2409045680136783,Collagen cluster 1,0.12418872519401336,0.11560234014689574,0.5724377975680939
TNC,seq.4155.3,-0.9852520427446746,-2.3180088702763157,0.34750478478696645,12.444194202431323,-3.50260807907415,6.827476613868554e-4,0.5724377975680939,-1.2612088974687974,Collagen cluster 1,0.1094383278413541,0.10070733105548502,0.5724377975680939
F13B,seq.5658.64,0.36644513223740344,-0.13412499622083102,0.8670152606956378,14.66779923892868,3.4681687258830114,7.655280885029307e-4,0.5724377975680939,-1.3317822000669017,Collagen cluster 1,0.14644857428367208,0.13808042305115897,0.5724377975680939
HSPG2,seq.15626.223,-0.4839935840799409,-1.1549797425842223,0.18699257442434053,10.541233367587719,-3.4173653951474336,9.059872190431896e-4,0.5724377975680939,-1.4356546386923323,Collagen cluster 1,0.16126224777052356,0.15303932863101888,0.5724377975680939
TRIL,seq.6527.1,-0.5728472318477899,-1.3680890789408044,0.22239461524522486,11.126141515143654,-3.4129276338953867,9.196262765417445e-4,0.5724377975680939,-1.4448764075107805,Collagen cluster 1,0.11834938550859342,0.10970575203318744,0.5724377975680939
NDUFS4,seq.10584.7,1.485043409398337,-0.5915774146095194,3.5616642334061934,11.523209976700883,3.3882625930923727,9.973591205631215e-4,0.5724377975680939,-1.4948770864539638,Collagen cluster 1,0.1167939519220299,0.10813506909773607,0.5724377975680939
SPA17,seq.18242.8,0.4004126649531062,-0.16288673292470884,0.9637120628309213,10.27072581053591,3.3676326295154277,0.0010664038771270787,0.5724377975680939,-1.536085284253923,Collagen cluster 1,0.11190807849548146,0.10320129495131947,0.5724377975680939
CTSB,seq.8007.19,-0.6917871763662794,-1.6719511434517749,0.2883767907192162,10.734371843193452,-3.344020194793641,0.0011522449095236447,0.5724377975680939,-1.583770585450591,Collagen cluster 1,0.17630805830818086,0.16823264711512387,0.5724377975680939
VWC2,seq.11121.56,0.504268149726462,-0.22217589003983806,1.230712189492762,11.984198324082257,3.288634160468583,0.0013772930614128496,0.5724377975680939,-1.6935202023028952,Collagen cluster 1,0.11858611697991817,0.10994480440128995,0.5724377975680939
IGFBP6,seq.14088.38,0.30931163521454197,-0.1367692944691613,0.7553925648982452,16.087552826297895,3.285025838806586,0.0013933440279926454,0.5724377975680939,-1.7006449075880288,Collagen cluster 1,0.18344449485068381,0.17543904872176896,0.5724377975680939
NRP1,seq.5542.22,-0.5357310395450222,-1.3130590472651362,0.2415969681750919,11.337018311800735,-3.265289325188013,0.0014847008989607414,0.5724377975680939,-1.7396935886256713,Collagen cluster 1,0.16444556673415145,0.15625385660409408,0.5724377975680939
ZNF483,seq.23414.12,-0.5189756217767088,-1.2722663818516902,0.23431513829827266,10.218460758159845,-3.264220099703021,0.0014900768011426842,0.5724377975680939,-1.7419199374005534,Collagen cluster 1,0.13255565680618864,0.12405130050036695,0.5724377975680939
NPTX1,seq.9256.78,-0.6059578074360397,-1.4952786337233706,0.2833630188512912,8.431301447602861,-3.228338309864111,0.0016703934812950987,0.5724377975680939,-1.812100281098921,Collagen cluster 1,0.10545653198231997,0.09668649798214657,0.5724377975680939
VWC2,seq.15308.108,0.5412531757324931,-0.25632164928300305,1.3388280007479891,11.944484486555098,3.2151531723336366,0.001741165588362074,0.5724377975680939,-1.8375750635393167,Collagen cluster 1,0.09623442021429773,0.0873739733536536,0.5724377975680939
C4A|C4B,seq.4481.34,0.34741838276690123,-0.16521307054400008,0.8600498360778026,16.91520220700458,3.210729623216375,0.001765347778323197,0.5724377975680939,-1.8460393056097284,Collagen cluster 1,0.10177656529382961,0.09297045318886721,0.5724377975680939
GNPTG,seq.10666.7,-0.41105646398152057,-1.018738451675548,0.1966255237125068,9.811827056417505,-3.204662247656299,0.0017995213034487163,0.5724377975680939,-1.857809143607294,Collagen cluster 1,0.0947975724856176,0.08592303888253539,0.5724377975680939
MFAP4,seq.5636.10,-0.9824783127477908,-2.445796418475117,0.48083979297953505,10.030827132342859,-3.1811148093983137,0.001938824788757756,0.5724377975680939,-1.9035706985342573,Collagen cluster 1,0.10581231015320214,0.09704576417431199,0.5724377975680939
PLG,seq.3710.49,0.3250397510917888,-0.1596430933971551,0.8097225955807327,15.51340444617788,3.1771302451899426,0.00196236250652107,0.5724377975680939,-1.9109663564270059,Collagen cluster 1,0.1067614098076416,0.09800416872732431,0.5724377975680939
INIP,seq.23622.128,-0.6649978306474831,-1.6610150017555882,0.3310193404606221,11.92598293972243,-3.1633592811114517,0.0020497628932628115,0.5724377975680939,-1.9376977735526553,Collagen cluster 1,0.10139812082186817,0.09258829847698447,0.5724377975680939
FAM20C,seq.21661.82,0.27219642727506493,-0.13573605414343765,0.6801289086935676,15.809384993531756,3.161187991877983,0.002062838910155293,0.5724377975680939,-1.9415912021615576,Collagen cluster 1,0.10664233692501779,0.09788392846349836,0.5724377975680939
METTL24,seq.9470.15,-0.43699326684123074,-1.1017015661336877,0.22771503245122615,9.100884824634385,-3.114760059993607,0.002384004631805007,0.6370590154990047,-2.030268206459384,Collagen cluster 1,0.08953361513198899,0.08060747410387126,0.6370590154990047
DEFA1|DEFA1B,seq.9250.87,1.116545866826236,-0.6031855517938776,2.8362772854463496,11.226293457280898,3.0761751514192146,0.0026854089295805946,0.6919723366758568,-2.1031427312180155,Collagen cluster 1,0.09280807243965661,0.08391403393416297,0.6919723366758568
PPARGC1A,seq.11825.27,-0.469227780689866,-1.2103297456476951,0.2718741842679631,8.722252172594317,-2.999859184075005,0.0033871650581674038,0.7326738031514402,-2.2450174986793843,Collagen cluster 1,0.08398880656597052,0.07500830466955843,0.7326738031514402
NECTIN1,seq.9300.13,-0.6000096261467809,-1.5481496448516694,0.34813039255810774,8.075358458162011,-2.998339855178344,0.0034027174967817997,0.7326738031514402,-2.24781369321303,Collagen cluster 1,0.10980210314916994,0.10107467278788729,0.7326738031514402
NCR3,seq.3003.29,0.25793818841187993,-0.14993489381203462,0.6658112706357945,8.41771644314558,2.99603436642994,0.0034252165444076774,0.7326738031514402,-2.251838441002018,Collagen cluster 1,0.10997628427774542,0.101250561574586,0.7326738031514402
INSR,seq.3448.13,-0.7359259566187748,-1.9004622640738784,0.4286103508363288,13.045444599833742,-2.9941682778912164,0.003445759181107275,0.7326738031514402,-2.2554854032564315,Collagen cluster 1,0.09463677311845287,0.08576066305098673,0.7326738031514402
AGGF1,seq.8051.10,0.4398788968592222,-0.26463260433959845,1.144390398058043,7.007176351703206,2.958234995619168,0.0038376192241895736,0.7326738031514402,-2.3211804338994515,Collagen cluster 1,0.13869189018707506,0.1302476930320463,0.7326738031514402
GGT5,seq.21548.20,-0.3522572793998673,-0.9223414937871447,0.21782693498741013,10.380620273757318,-2.927366854557017,0.004205739973363072,0.7326738031514402,-2.3769908926257557,Collagen cluster 1,0.1498208791539578,0.14148578973389858,0.7326738031514402
ACAA1,seq.17782.23,-1.286309551873115,-3.368936557385835,0.7963174536396052,13.069107191064496,-2.9263691929539317,0.004219593755217797,0.7326738031514402,-2.378988152267301,Collagen cluster 1,0.10769206772098239,0.09894395073785478,0.7326738031514402
SLFNL1,seq.23632.22,0.2941806802684008,-0.18290250432698735,0.7712638648637888,10.89104886890934,2.921300469535146,0.004282031725265596,0.7326738031514402,-2.387936803568269,Collagen cluster 1,0.12837631940872285,0.11983098920684765,0.7326738031514402
STX3,seq.7186.111,-0.48275322810783566,-1.269804516671795,0.3042980604561237,8.913172656394119,-2.906144933602972,0.004479671593808461,0.7326738031514402,-2.415393993101044,Collagen cluster 1,0.10667085695602363,0.09791272810265139,0.7326738031514402
SFRP5,seq.23296.29,-0.7925964625620213,-2.09182422928302,0.5066313041589775,10.206029835093393,-2.8904266527746043,0.004691893505897269,0.7326738031514402,-2.4435495220935106,Collagen cluster 1,0.1408019724769093,0.13237846240315354,0.7326738031514402
ATF5,seq.23771.17,-0.30166763231991994,-0.7965266275540335,0.1931913629141936,8.859705510965968,-2.8880415417304706,0.004723400037012129,0.7326738031514402,-2.447625926967616,Collagen cluster 1,0.10567769154124795,0.09690982577204454,0.7326738031514402
TRIM72,seq.24320.3,-0.3744296407833603,-0.9887656183768825,0.23990633681016194,7.915696192397457,-2.887533273882786,0.004730708727573445,0.7326738031514402,-2.448564959364944,Collagen cluster 1,0.15694373765147174,0.14867848017746654,0.7326738031514402
BEND6,seq.20993.13,-0.4740125442842646,-1.2526163072912337,0.3045912187227046,8.3325230394978,-2.8844861220845344,0.0047744766020424495,0.7326738031514402,-2.4541587828638747,Collagen cluster 1,0.09471001199762619,0.08583461995838726,0.7326738031514402
STX1A,seq.19553.14,0.3175048162461518,-0.2042609307762726,0.8392705632685762,10.032826652554823,2.8829090576209193,0.004795118515957949,0.7326738031514402,-2.456788446420787,Collagen cluster 1,0.13549510628254413,0.12701956810884352,0.7326738031514402
IGFBP1,seq.13741.36,-1.581635602510766,-4.182343079468538,1.0190718744470062,12.586488303651999,-2.8814430686287307,0.004817295023200409,0.7326738031514402,-2.4595866422335098,Collagen cluster 1,0.20592878533836734,0.19814377342992007,0.7326738031514402
